TRIP;MODE;ALFA;BETA;CL;CD;CM25;CYAW;CROLL;CY
17;ALFA;7.0;0.0;1.0898503611971104;0.09615386996904025;-0.00836842105263158;0.0008348813209494324;-0.003779256965944272;0.002329824561403509
17;ALFA;8.0;0.0;1.1981113149847096;0.10612568807339451;-0.03856330275229357;0.0008103975535168194;-0.003544036697247706;0.00148868501529052
17;ALFA;9.0;0.0;1.304433956386293;0.1175386292834891;-0.0685246105919003;0.0011775700934579438;-0.003766666666666667;0.0016869158878504672
17;ALFA;10.0;0.0;1.4083364197530865;0.13054814814814814;-0.11096481481481481;0.0009296296296296298;-0.0037574074074074072;0.002627160493827161
17;ALFA;11.0;0.0;1.5035999999999998;0.14279056603773582;-0.1317446540880503;0.0007012578616352198;-0.0032761006289308173;0.0023207547169811324
17;ALFA;12.0;0.0;1.5973485714285718;0.15774380952380954;-0.16760190476190476;0.0013038095238095237;-0.003012380952380953;0.0020704761904761894
17;ALFA;13.0;0.0;1.6888046728971962;0.17428380062305296;-0.19231308411214956;0.0012666666666666666;-0.004078504672897196;0.00043146417445482873
17;ALFA;14.0;0.0;1.7704309090909094;0.19294727272727272;-0.23022848484848482;0.0013103030303030303;-0.0024169696969696965;0.0019060606060606043
17;ALFA;15.0;0.0;1.843770588235294;0.21196862745098038;-0.25183725490196074;0.000974509803921569;-0.0023745098039215694;0.0036823529411764725
17;ALFA;15.5;0.0;1.8524747967479673;0.22741626016260155;-0.27570813008130074;0.00010243902439024759;-0.0046813008130081124;-0.0012853658536585103
17;ALFA;16.0;0.0;1.8181221238938052;0.25259941002949854;-0.31020088495575227;-0.00025486725663716485;-0.005784660766961634;-0.003576696165191716
17;ALFA;16.5;0.0;1.800920118343195;0.27326429980276135;-0.334285009861933;0.0007005917159763313;-0.00039349112426035634;0.0025814595660749477
17;ALFA;17.0;0.0;1.8139082840236684;0.28850098619329406;-0.35245069033530585;0.0006414201183431944;-0.001044378698224855;0.0011021696252465352
0;BETA;0.0;-10.0;0.3622666666666667;0.04549999999999999;0.07803333333333333;-0.02023333333333333;0.03146666666666667;0.2851
0;BETA;0.0;-8.0;0.3682666666666667;0.0514;0.09999999999999999;-0.014633333333333333;0.02316666666666667;0.22319999999999998
0;BETA;0.0;-7.0;0.3682666666666667;0.053799999999999994;0.09276666666666666;-0.0128;0.019666666666666666;0.19963333333333333
0;BETA;0.0;-6.0;0.3700333333333334;0.05636666666666667;0.09086666666666667;-0.010033333333333333;0.0179;0.16866666666666666
0;BETA;0.0;-5.0;0.3706;0.05823333333333333;0.0909;-0.008199999999999999;0.011466666666666667;0.14566666666666667
0;BETA;0.0;-4.0;0.36856666666666665;0.06043333333333333;0.0994;-0.006366666666666666;0.010233333333333332;0.1148
0;BETA;0.0;-3.0;0.36460000000000004;0.06153333333333333;0.104;-0.0047666666666666664;0.007133333333333334;0.08796666666666668
0;BETA;0.0;-2.0;0.3687333333333333;0.06306666666666667;0.10806666666666669;-0.0023666666666666667;0.0029;0.057666666666666665
0;BETA;0.0;-1.0;0.3665;0.0636;0.10096666666666665;-0.0006000000000000001;-0.0022333333333333333;0.031900000000000005
0;BETA;0.0;0.0;0.3679333333333334;0.06406666666666666;0.10213333333333334;0.00016666666666666666;-0.003966666666666667;-0.0017666666666666666
0;BETA;0.0;1.0;0.36706666666666665;0.0635;0.10553333333333333;0.002433333333333333;-0.0067666666666666665;-0.028700000000000003
